0,74340,547,'0001000100011,1.104028e-09,8.946e-12,1.100005e-09,0.394367407031391,9.481429e-09,1.214285e-09,0.629319481390158,0.980000086992221,2.56723e-10,0.000281195476716,8.419622154e-06,0.809657501824039,0.999990949274926,
1,83146,611,'0001001100011,5.421e-12,6.5e-14,2.17025e-10,0.41001385742261,7.295e-12,1.0035e-11,0.468090942812578,0.980009315872983,2.9707e-11,4.3083e-10,2.988606159e-06,0.980197428730252,0.999999113680682,
2,73005,611,'0001001100011,5.93347e-10,9.158e-12,4.68040336e-07,0.663458298760522,4.114053157e-06,1.778259e-09,0.436844135490565,0.980009719766603,2.99176e-10,3.8214246e-08,0.001279241198086,0.953905097605865,0.999999635698888,
3,91120,545,'0001000100001,2.11e-13,1e-15,4.7946e-11,0.508699991503797,1.3586e-11,8.525e-12,0.387962355209096,0.980000235825564,4.5e-14,5.5653e-11,4.834171e-09,0.97995525082768,0.999999999988938,
4,87638,99,'0000001100011,1.5387e-11,4e-15,1.2601e-11,0.519457690656449,2.366e-12,1.92844e-10,0.534017973567691,0.980008616524209,1.07e-13,6.6233e-11,1.19613186e-07,0.985676120653021,0.999999989118721,
5,80435,35,'0000000100011,1.55646e-10,2.1e-13,2.566754869e-06,0.608622168402249,4.28824e-10,1.046e-11,0.552757825114317,0.980009255129545,2.169e-12,1.635868e-09,8.72945353e-07,0.972745431452077,0.999999828618977,
6,78945,99,'0000001100011,4.03785e-10,5.46e-13,2.77063e-10,0.535922636980388,1.64962e-10,1.031912e-09,0.597150206123171,0.980006554581368,1.6891e-11,1.0797026e-07,0.000236704818446,0.947252440844322,0.999999993357782,
7,83601,547,'0001000100011,2.90816e-10,5.2e-14,3.4343e-11,0.505283857051485,9.6997e-11,3.0076e-11,0.46654903939133,0.980007176353184,9.83e-13,2.987597e-09,5.2374978198e-05,0.971651906323812,0.999999990538463,
8,97374,35,'0000000100011,1.8e-14,0.0,1.629e-12,0.538652988234526,3.589e-12,8e-15,0.394199674912363,0.980000017047206,3e-15,2.105e-12,2.2708e-11,0.986250906311401,0.999999999974275,
9,85036,35,'0000000100011,2.694e-12,2.1e-14,2.0458e-11,0.557018843541782,1.69146e-10,1.142e-12,0.500379967889028,0.980007525469272,6.3e-13,1.4237295e-08,4.0018284461e-05,0.989529200573872,0.999999999802776,
10,75698,547,'0001000100011,4.76223e-10,1.163e-12,2.6360566e-08,0.579082138762279,2.082844e-09,3.04936e-10,0.496104377688265,0.980008418908185,1.90715e-10,7.340039e-09,0.000914439877579,0.981395399225548,0.999997305547173,
11,87802,547,'0001000100011,1.228e-12,1e-14,3.34745e-10,0.53002810465983,1.706e-11,2.95256e-10,0.475124777435842,0.980009412423747,9.3e-13,9.40744e-10,5.2724087605e-05,0.983730876116167,0.999999997661549,
12,79688,547,'0001000100011,3.6807e-11,4.67e-13,1.54390105e-07,0.505206718781987,6.1814177e-08,1.47416e-10,0.462580544216352,0.980006044816222,3.8765e-11,1.7279595e-08,4.39679626e-07,0.945382312897552,0.999997786926181,
13,87574,547,'0001000100011,2.042e-12,4e-15,1.9994e-11,0.445348993825578,2.807e-12,3.05e-13,0.48428637883897,0.980009890039806,9.704e-12,3.913e-12,1.2826457e-08,0.99537041789108,0.9999999570384,
14,83819,35,'0000000100011,9.974e-12,5.4e-14,3.06611e-10,0.567400408558968,7.86424e-10,1.6948e-11,0.407309665003257,0.980006698377943,1.307e-12,1.130188e-09,2.4114399536e-05,0.971335834540722,0.999999328588124,
15,80898,99,'0000001100011,5.166e-12,1.02e-13,8.80826e-10,0.61952445419642,1.714398e-09,4.004e-12,0.653890067260535,0.980003840679308,1.805e-12,1.87116e-10,4.042445569e-05,0.982242447203534,0.999999999325403,
16,75521,547,'0001000100011,1.697633e-09,2.791e-12,1.45516693e-07,0.694394568779908,7.3074243e-08,1.13414e-10,0.502252134214892,0.980000314943843,4.03508e-10,1.22878469e-07,2.75689229e-07,0.918534680341178,0.999998069917172,
17,100827,99,'0000001100011,1.5e-14,0.0,1.1e-14,0.601768412846032,7.2e-14,7e-15,0.675625966093229,0.980005397939496,2e-15,3.32e-13,2.38589e-10,0.993237424600507,0.999999999999449,
18,85109,609,'0001001100001,1.8125e-11,3.39e-13,1.598644e-09,0.619080218499543,3.840835e-09,2.9827e-10,0.483095743956893,0.980005209435747,1.6885e-11,0.020012613143708,1.693220775e-06,0.449774550829812,0.999999987423145,
19,86313,547,'0001000100011,1.876e-12,1e-14,6.07e-12,0.475367492229844,3.56337e-10,2.9215e-11,0.552775376025477,0.980009260984108,2.63e-13,1.25081e-10,3.566618e-09,0.98662632022012,0.99999999989745,
20,80467,547,'0001000100011,2.042324e-09,2.85e-13,1.26574e-10,0.562743924109575,1.02817e-10,1.67552e-10,0.449157825544996,0.980002849848414,2.162e-11,5.2044634e-08,7.00559651e-07,0.968642113145791,0.99999999220418,
21,79438,547,'0001000100011,1.21075e-10,3.37e-13,4.28648e-10,0.573812211211853,7.53420581e-07,4.259e-12,0.598542587399978,0.980001058249652,5.9754e-11,5.0204479e-08,8.064952592e-06,0.97608334856284,0.99999994491563,
22,79770,547,'0001000100011,3.4165e-11,3.31e-13,2.88485e-10,0.455653782793496,7.82416e-10,3.4802044e-08,0.538030887183702,0.980004186473925,2.1731e-11,1.95122e-09,1.96885609e-07,0.97527789923394,0.999999952844472,
23,92009,547,'0001000100011,6.2e-14,0.0,1.68e-13,0.536662491780146,1.07e-13,4.37e-13,0.453217345380842,0.980004873900876,7e-15,1.677e-12,5.42597e-10,0.99501338989067,0.999999999964415,
24,89205,611,'0001001100011,1.0037e-11,2e-15,1.572e-11,0.389775444735189,2.62e-13,1.056e-12,0.551300929968029,0.980002925510871,3.21e-13,6.422e-12,4.672263e-08,0.993783942155801,0.999999999923821,
25,83839,35,'0000000100011,9.42e-12,5e-14,1.79462e-09,0.553858611085891,2.834493e-08,7.280375e-09,0.489079832364999,0.980000005151879,1.1035e-11,6.783297e-09,9.1952176e-08,0.975596884470335,0.999999984658967,
26,84080,35,'0000000100011,1.3613e-11,2.9e-14,3.4276e-11,0.469026596917212,2.907e-12,4.145e-12,0.617111694073079,0.980000602679441,8.709e-12,1.34901e-10,4.71975126e-07,0.987895220007656,0.999999998956329,
27,75730,611,'0001001100011,2.8891e-10,2.249e-12,2.1158071e-08,0.562410393782554,1.87648277e-07,3.941053e-09,0.466721163807758,0.980000503500061,7.3974e-11,3.2213215e-08,1.2303608486e-05,0.960533949442926,0.999999659118543,
28,78273,35,'0000000100011,3.2718e-11,6.2e-13,1.0715e-10,0.5690004207304,5.09959021e-07,2.79995e-10,0.529316720188085,0.980005417101181,2.1977e-11,4.507897e-09,1.3807129661e-05,0.969127877840285,0.999999897506927,
29,75217,35,'0000000100011,2.63246e-10,2.425e-12,7.4961e-10,0.589227224684553,3.494e-10,6.4982e-11,0.483271218661168,0.980000826056951,9.9923e-11,1.03296339e-07,0.001046637583162,0.94129336600747,0.999791672063108,
30,97724,35,'0000000100011,8e-15,0.0,5.18e-13,0.528527165525625,1.4359e-11,9.708e-11,0.457456457917673,0.980008599870704,6e-15,4.588e-12,2.6796679e-08,0.994607469315745,0.999999999666189,
31,93372,611,'0001001100011,2.15e-13,1e-15,3.41e-13,0.652113341587262,3.224e-12,8.527e-12,0.445693654159741,0.980006767970909,1.47e-13,2.7497e-11,4.275228462e-06,0.993957928083169,0.999999999995238,
32,80081,547,'0001000100011,9.0384e-11,6.88e-13,1.8008752e-07,0.614829562363629,4.874713e-09,3.7866e-11,0.514308526855243,0.980004474525398,5.2996e-11,5.73581992e-07,0.000534134184008,0.950471240497531,0.999599060581414,
33,85024,99,'0000001100011,1.0069e-11,3.3e-14,2.42351e-10,0.644749854281916,1.17352e-10,2.043e-12,0.541504505502261,0.980008722292079,8.3e-13,1.223829e-09,7.5333534e-08,0.989451001559929,0.999999995687264,
34,90126,547,'0001000100011,1.212e-12,2e-15,3.5121705e-08,0.629496020080661,2.466e-12,1.368e-12,0.558183893703587,0.980006705683836,2.1e-13,2.0274e-11,4.285625e-09,0.995079946238027,0.999999999982885,
35,71013,547,'0001000100011,2.458786e-09,3.1822e-11,2.494225006e-06,0.552031580277252,3.38249138e-07,1.9221606e-08,0.548485925608464,0.980004728720623,1.127925e-09,3.430208814e-06,0.000211023041006,0.853983337337746,0.999543695775204,
36,81753,609,'0001001100001,2.5389e-11,1.12e-13,2.91114e-10,0.596542280368188,2.80447e-10,6.548e-12,0.553132454180402,0.980000636246095,1.8317e-11,2.783486e-09,3.056589071e-06,0.973518311586887,0.999999997685406,
37,85098,611,'0001001100011,3.022e-12,4e-14,4.12692e-10,0.563347395284687,5.5674e-11,2.828e-12,0.51822501430921,0.980002639927985,1.478e-12,1.397143e-09,1.383984673e-06,0.979637198991835,0.999999943019959,
38,80324,35,'0000000100011,1.5013e-11,2.96e-13,2.188914e-09,0.432885642937953,9.7127e-11,2.9328e-10,0.496580746333317,0.980009434263836,9.712e-12,8.192806e-09,1.87885477e-07,0.973665032015966,0.999999946173207,
39,76056,547,'0001000100011,1.246556e-09,3.492e-12,2.304119e-08,0.405959538555834,1.6854e-10,7.18448e-10,0.462502466898838,0.980006255103167,9.7005e-11,4.9540808e-08,3.516678176e-06,0.967541333037715,0.999996356359462,
40,87041,99,'0000001100011,1.622e-12,6e-15,3.35586e-10,0.618562975914255,3.405e-12,1.762e-12,0.439849764036794,0.980009264071713,9e-14,1.4809e-11,6.5659518e-08,0.986110142767812,0.999999938413582,
41,81177,547,'0001000100011,3.499e-11,2.57e-13,2.69512397e-07,0.543597812747909,3.0229152e-08,3.63596e-10,0.632363600104644,0.980000040421118,2.9495e-11,5.765817e-09,1.1956844739e-05,0.968878330034304,0.999999988891784,
42,90671,35,'0000000100011,3.52e-13,1e-15,6.1892e-11,0.700369621859837,6.029431e-09,5e-14,0.504602889703168,0.980001895528807,1.972e-12,1.388e-11,2.265195979e-06,0.995587277444821,0.999999999393321,
43,88909,611,'0001001100011,4.469e-12,2e-15,2.9337e-11,0.702079389174444,1.36496e-10,3.35e-13,0.537613493994314,0.98000623195993,9.41e-13,4.39e-12,3.7071057e-08,0.997444565047746,0.999999881740416,
44,78460,99,'0000001100011,1.43294e-10,3.56e-13,2.320018e-09,0.657073416020527,1.0625164619e-05,1.08267e-10,0.485000515257308,0.980004425769745,2.3778e-11,3.71093e-10,1.46099108e-06,0.984300334284524,0.999999995316758,
45,80762,35,'0000000100011,4.47483e-10,2.13e-13,4.87769e-10,0.460942277187163,5.36343e-10,1.07273e-10,0.552050399302372,0.980004466744947,2.6979e-11,1.2955419e-08,8.1570135e-08,0.96004858319357,0.999998502339528,
46,89183,547,'0001000100011,2.8e-13,2e-15,3.5706e-11,0.621612877708407,7.656e-12,1.22e-13,0.551903610754478,0.980008152811259,8.6e-14,7.65e-12,5.09084e-10,0.995606574676405,0.999999983729381,
47,91290,611,'0001001100011,4.96e-13,2e-15,5.487e-12,0.464835495930672,2.28e-13,6.92e-13,0.58006885078437,0.980001619303551,4.5e-14,2.799215e-09,9.16651e-10,0.978156067613859,0.999999999349922,
48,78198,35,'0000000100011,2.09132e-10,1.02e-12,1.3653352e-08,0.583786783151644,7.5701445e-08,2.32934e-10,0.47920314881791,0.980006579663422,4.2461e-11,1.92941724e-07,2.711255231e-06,0.938186249487441,0.999999952391111,
49,90548,35,'0000000100011,1.44e-13,2e-15,8.004e-12,0.534073205115254,5.636e-12,2.47e-13,0.469573495989509,0.980004619088882,9.7e-14,8.5005e-11,1.086682e-09,0.993515203369711,0.999999999645513,
