0,83924,99,'0000001100011,2.459e-12,3.8e-14,7.9965e-11,0.563558076315423,9.8648e-11,2.5331e-11,0.393420638456242,0.980003790784705,1.07e-12,7.48044e-10,4.9235053e-08,0.968951431403049,0.999999996734271,
1,84117,611,'0001001100011,1.5389e-11,3.8e-14,1.343533e-09,0.58725018061019,3.303e-12,1.0921e-11,0.418330274828175,0.980001354894659,9.86e-13,4.93279e-10,1.0213333665e-05,0.979800931024257,0.999999990035839,
2,85576,35,'0000000100011,2.666e-12,1.4e-14,3.00662e-10,0.515383857782102,1.45542e-10,4.22599e-10,0.472354784512174,0.980002127401321,6.8955e-11,4.0257e-11,4.5584422e-08,0.978641146705252,0.999999996254571,
3,80981,99,'0000001100011,1.321e-11,1.04e-13,1.508744e-09,0.516356519354999,8.56521e-10,9.496e-12,0.586705598949783,0.980005077696295,3.101e-12,8.7551e-11,4.121522813e-06,0.981735664419827,0.999999933047904,
4,82058,99,'0000001100011,9.437e-12,1.09e-13,1.99092e-10,0.621552399109377,1.88532e-10,1.73534e-10,0.658392766625006,0.98000720997306,2.8955e-11,1.446725e-09,0.000169069169562,0.965094209976188,0.999999992883886,
5,82097,611,'0001001100011,3.544e-12,5.6e-14,3.04115e-10,0.444078789084936,6.4165e-11,5.849e-12,0.469586776808924,0.980009590969547,1.336e-12,2.38021e-10,2.59555346e-07,0.981929784559389,0.999999949015391,
6,90077,611,'0001001100011,8.9e-14,1e-15,1.57075e-10,0.502656413390416,3.813e-12,8.81e-13,0.377778214948807,0.980008738673073,9.9e-14,1.452e-12,1.4880154823e-05,0.997110769572143,0.999999999611822,
7,88944,611,'0001001100011,1.986e-12,2e-15,1.064e-12,0.470089566770837,1.06102e-10,1.2742e-11,0.494602856805691,0.980000665994395,5.4e-14,1.2442e-11,5.0953735e-08,0.987001502136663,0.999999999973388,
8,89373,547,'0001000100011,7.64e-13,4e-15,1.0525e-10,0.582339700842275,1.90075e-10,1.486e-12,0.534681811276261,0.980004779509897,1.05e-13,5.47043e-10,6.108844403e-06,0.978310252170547,0.999999999984326,
9,86952,611,'0001001100011,6.63e-13,1.6e-14,6.3426e-11,0.510155359079171,4.19708e-10,3.4491e-11,0.461191702486242,0.980003535074313,9.62e-13,2.35867e-10,6.8886571e-08,0.974023061802092,0.999999978650837,
